3.991989e+002,0.000000e+000
4.011274e+002,0.000000e+000
4.030559e+002,0.000000e+000
4.049844e+002,0.000000e+000
4.069129e+002,0.000000e+000
4.088414e+002,0.000000e+000
4.107699e+002,0.000000e+000
4.126984e+002,0.000000e+000
4.146269e+002,0.000000e+000
4.165554e+002,0.000000e+000
4.184839e+002,0.000000e+000
4.204124e+002,0.000000e+000
4.223409e+002,0.000000e+000
4.242694e+002,0.000000e+000
4.261979e+002,0.000000e+000
4.281264e+002,0.000000e+000
4.300549e+002,0.000000e+000
4.319834e+002,0.000000e+000
4.339119e+002,0.000000e+000
4.358404e+002,0.000000e+000
4.377689e+002,0.000000e+000
4.396974e+002,0.000000e+000
4.416259e+002,0.000000e+000
4.435544e+002,0.000000e+000
4.454829e+002,0.000000e+000
4.474114e+002,0.000000e+000
4.493399e+002,0.000000e+000
4.512684e+002,0.000000e+000
4.531969e+002,0.000000e+000
4.551254e+002,0.000000e+000
4.570539e+002,0.000000e+000
4.589824e+002,0.000000e+000
4.609109e+002,0.000000e+000
4.628394e+002,0.000000e+000
4.647679e+002,0.000000e+000
4.666964e+002,0.000000e+000
4.686248e+002,0.000000e+000
4.705533e+002,0.000000e+000
4.724818e+002,0.000000e+000
4.744103e+002,0.000000e+000
4.763388e+002,0.000000e+000
4.782673e+002,0.000000e+000
4.801958e+002,0.000000e+000
4.821243e+002,0.000000e+000
4.840528e+002,0.000000e+000
4.859813e+002,0.000000e+000
4.879098e+002,0.000000e+000
4.898383e+002,0.000000e+000
4.917668e+002,0.000000e+000
4.936953e+002,0.000000e+000
4.956238e+002,0.000000e+000
4.975523e+002,0.000000e+000
4.994808e+002,0.000000e+000
5.014093e+002,0.000000e+000
5.033378e+002,0.000000e+000
5.052663e+002,0.000000e+000
5.071948e+002,0.000000e+000
5.091233e+002,0.000000e+000
5.110518e+002,0.000000e+000
5.129803e+002,0.000000e+000
5.149088e+002,0.000000e+000
5.168373e+002,0.000000e+000
5.187657e+002,0.000000e+000
5.206943e+002,0.000000e+000
5.226227e+002,0.000000e+000
5.245513e+002,0.000000e+000
5.264797e+002,0.000000e+000
5.284083e+002,0.000000e+000
5.303367e+002,0.000000e+000
5.322653e+002,0.000000e+000
5.341937e+002,0.000000e+000
5.361223e+002,0.000000e+000
5.380507e+002,0.000000e+000
5.399792e+002,0.000000e+000
5.419077e+002,0.000000e+000
5.438362e+002,0.000000e+000
5.457647e+002,0.000000e+000
5.476932e+002,0.000000e+000
5.496217e+002,0.000000e+000
5.515502e+002,0.000000e+000
5.534787e+002,0.000000e+000
5.554072e+002,0.000000e+000
5.573357e+002,0.000000e+000
5.592642e+002,0.000000e+000
5.611927e+002,0.000000e+000
5.631212e+002,0.000000e+000
5.650497e+002,0.000000e+000
5.669782e+002,0.000000e+000
5.689067e+002,0.000000e+000
5.708352e+002,0.000000e+000
5.727637e+002,0.000000e+000
5.746922e+002,0.000000e+000
5.766207e+002,0.000000e+000
5.785492e+002,0.000000e+000
5.804777e+002,0.000000e+000
5.824062e+002,0.000000e+000
5.843347e+002,0.000000e+000
5.862632e+002,0.000000e+000
5.881917e+002,0.000000e+000
5.901202e+002,0.000000e+000
5.920486e+002,0.000000e+000
5.939772e+002,0.000000e+000
5.959056e+002,0.000000e+000
5.978342e+002,0.000000e+000
5.997626e+002,0.000000e+000
6.016912e+002,0.000000e+000
6.036196e+002,0.000000e+000
6.055482e+002,0.000000e+000
6.074766e+002,0.000000e+000
6.094052e+002,0.000000e+000
6.113336e+002,0.000000e+000
6.132621e+002,0.000000e+000
6.151906e+002,0.000000e+000
6.171191e+002,0.000000e+000
6.190476e+002,0.000000e+000
6.209761e+002,0.000000e+000
6.229046e+002,0.000000e+000
6.248331e+002,0.000000e+000
6.267616e+002,0.000000e+000
6.286901e+002,0.000000e+000
6.306186e+002,0.000000e+000
6.325471e+002,0.000000e+000
6.344756e+002,0.000000e+000
6.364041e+002,0.000000e+000
6.383326e+002,0.000000e+000
6.402611e+002,0.000000e+000
6.421896e+002,0.000000e+000
6.441181e+002,0.000000e+000
6.460466e+002,0.000000e+000
6.479750e+002,0.000000e+000
6.499036e+002,-2.448463e-002
6.518320e+002,-2.625442e-002
6.537606e+002,-2.845240e-002
6.556890e+002,-2.899432e-002
6.576176e+002,-3.038263e-002
6.595460e+002,-3.231907e-002
6.614745e+002,-3.385305e-002
6.634030e+002,-3.541994e-002
6.653315e+002,-3.302765e-002
6.672600e+002,-2.025366e-002
6.691885e+002,-1.815820e-002
6.711170e+002,-2.824926e-002
6.730455e+002,-3.232813e-002
6.749740e+002,-3.073502e-002
6.769025e+002,-2.788830e-002
6.788310e+002,-2.604818e-002
6.807595e+002,-2.505064e-002
6.826880e+002,-2.273417e-002
6.846165e+002,-2.075768e-002
6.865450e+002,-2.137327e-002
6.884735e+002,-2.188444e-002
6.904020e+002,-2.475166e-002
6.923305e+002,-2.860451e-002
6.942590e+002,-3.034210e-002
6.961875e+002,-3.280306e-002
6.981160e+002,-3.577757e-002
7.000445e+002,-3.692007e-002
7.019730e+002,-4.080725e-002
7.039015e+002,-4.313850e-002
7.058300e+002,-4.553652e-002
7.077585e+002,-5.086613e-002
7.096870e+002,-5.347776e-002
7.116155e+002,-5.083656e-002
7.135439e+002,-4.971981e-002
7.154725e+002,-5.033922e-002
7.174009e+002,-4.820728e-002
7.193295e+002,-4.720688e-002
7.212579e+002,-4.827452e-002
7.231865e+002,-4.866600e-002
7.251149e+002,-4.707003e-002
7.270435e+002,-4.510355e-002
7.289719e+002,-4.235697e-002
7.309005e+002,-4.056120e-002
7.328289e+002,-3.971481e-002
7.347574e+002,-3.846645e-002
7.366859e+002,-3.749037e-002
7.386144e+002,-3.833485e-002
7.405429e+002,-3.834295e-002
7.424714e+002,-3.739166e-002
7.443999e+002,-3.748655e-002
7.463284e+002,-3.744364e-002
7.482569e+002,-3.642416e-002
7.501854e+002,-3.630257e-002
7.521139e+002,-3.606462e-002
7.540424e+002,-3.473139e-002
7.559709e+002,-3.412247e-002
7.578994e+002,-3.540468e-002
7.598279e+002,-3.655529e-002
7.617564e+002,-3.544664e-002
7.636849e+002,-3.351021e-002
7.656134e+002,-3.256369e-002
7.675419e+002,-3.158236e-002
7.694704e+002,-3.210878e-002
7.713989e+002,-3.202391e-002
7.733274e+002,-2.972937e-002
7.752559e+002,-2.604294e-002
7.771844e+002,-2.304649e-002
7.791129e+002,-2.011061e-002
7.810414e+002,-1.805687e-002
7.829698e+002,-1.503181e-002
7.848984e+002,-1.193237e-002
7.868268e+002,-1.189137e-002
7.887554e+002,-1.075363e-002
7.906838e+002,-8.730412e-003
7.926124e+002,-7.516861e-003
7.945408e+002,-7.511616e-003
7.964694e+002,-5.010605e-003
7.983978e+002,-2.942562e-003
8.003264e+002,-3.195286e-003
8.022548e+002,-6.637573e-004
8.041833e+002,3.229141e-003
8.061118e+002,6.143570e-003
8.080403e+002,9.337425e-003
8.099688e+002,1.256371e-002
8.118973e+002,1.541090e-002
8.138258e+002,1.718712e-002
8.157543e+002,1.691914e-002
8.176828e+002,1.308537e-002
8.196113e+002,7.620811e-003
8.215398e+002,5.403042e-003
8.234683e+002,4.598141e-003
8.253968e+002,1.502037e-004
8.273253e+002,-5.394459e-003
8.292538e+002,-4.767895e-003
8.311823e+002,-4.421711e-003
8.331108e+002,-7.553101e-003
8.350393e+002,-1.001263e-002
8.369678e+002,-1.133108e-002
8.388963e+002,-1.199818e-002
8.408248e+002,-1.213074e-002
8.427533e+002,-1.114321e-002
8.446818e+002,-1.005650e-002
8.466103e+002,-1.045275e-002
8.485388e+002,-1.232243e-002
8.504673e+002,-1.421022e-002
8.523958e+002,-1.381254e-002
8.543243e+002,-1.408529e-002
8.562527e+002,-1.633739e-002
8.581813e+002,-1.833582e-002
8.601097e+002,-1.908064e-002
8.620383e+002,-1.916313e-002
8.639667e+002,-2.080107e-002
8.658953e+002,-2.174759e-002
8.678237e+002,-2.205610e-002
8.697523e+002,-2.158546e-002
8.716807e+002,-2.038765e-002
8.736093e+002,-1.995373e-002
8.755377e+002,-2.096415e-002
8.774662e+002,-2.056265e-002
8.793947e+002,-1.955509e-002
8.813232e+002,-2.054739e-002
8.832517e+002,-2.249193e-002
8.851802e+002,-2.276278e-002
8.871087e+002,-2.195120e-002
8.890372e+002,-2.036285e-002
8.909657e+002,-1.833487e-002
8.928942e+002,-1.810789e-002
8.948227e+002,-1.687622e-002
8.967512e+002,-1.471186e-002
8.986797e+002,-1.429129e-002
9.006082e+002,-1.291037e-002
9.025367e+002,-1.338625e-002
9.044651e+002,-1.475191e-002
9.063937e+002,-1.513433e-002
9.083221e+002,-1.315737e-002
9.102507e+002,-1.104641e-002
9.121791e+002,-1.252794e-002
9.141077e+002,-1.299763e-002
9.160361e+002,-1.144600e-002
9.179647e+002,-1.094294e-002
9.198931e+002,-1.201248e-002
9.218217e+002,-1.321316e-002
9.237501e+002,-1.179123e-002
9.256786e+002,-8.531570e-003
9.276071e+002,-7.006645e-003
9.295356e+002,-8.591175e-003
9.314641e+002,-7.877350e-003
9.333926e+002,-6.660938e-003
9.353211e+002,-6.492615e-003
9.372496e+002,-5.053043e-003
9.391781e+002,-2.630711e-003
9.411066e+002,-1.816750e-003
9.430351e+002,-1.842022e-003
9.449636e+002,-1.084805e-003
9.468921e+002,2.345085e-003
9.488206e+002,6.162167e-003
9.507491e+002,7.685661e-003
9.526776e+002,8.347034e-003
9.546061e+002,1.154518e-002
9.565346e+002,1.663876e-002
9.584631e+002,1.970863e-002
9.603916e+002,2.063274e-002
9.623201e+002,2.232265e-002
9.642486e+002,2.494431e-002
9.661771e+002,2.733135e-002
9.681056e+002,3.053617e-002
9.700341e+002,3.571129e-002
9.719626e+002,3.940487e-002
9.738911e+002,4.075098e-002
9.758196e+002,4.250431e-002
9.777480e+002,4.819727e-002
9.796766e+002,5.358124e-002
9.816050e+002,5.569935e-002
9.835336e+002,6.010056e-002
9.854620e+002,6.625700e-002
9.873906e+002,7.002449e-002
9.893190e+002,7.553291e-002
9.912476e+002,8.258915e-002
9.931760e+002,9.012985e-002
9.951046e+002,9.723854e-002
9.970330e+002,1.030440e-001
9.989615e+002,1.097350e-001
1.000890e+003,1.156397e-001
1.002819e+003,1.209121e-001
1.004747e+003,1.258092e-001
1.006676e+003,1.301508e-001
1.008604e+003,1.343575e-001
1.010533e+003,1.387277e-001
1.012461e+003,1.451945e-001
1.014390e+003,1.482315e-001
1.016318e+003,1.503096e-001
1.018247e+003,1.548152e-001
1.020175e+003,1.568341e-001
1.022104e+003,1.568685e-001
1.024032e+003,1.591649e-001
1.025960e+003,1.624255e-001
1.027889e+003,1.644902e-001
1.029818e+003,1.648521e-001
1.031746e+003,1.650815e-001
1.033674e+003,1.660767e-001
1.035603e+003,1.644406e-001
1.037531e+003,1.625085e-001
1.039460e+003,1.630750e-001
1.041388e+003,1.622834e-001
1.043317e+003,1.628203e-001
1.045245e+003,1.638355e-001
1.047174e+003,1.629310e-001
1.049102e+003,1.616521e-001
1.051031e+003,1.600676e-001
1.052959e+003,1.583724e-001
1.054888e+003,1.583781e-001
1.056816e+003,1.555181e-001
1.058745e+003,1.520815e-001
1.060673e+003,1.514297e-001
1.062602e+003,1.500773e-001
1.064530e+003,1.480851e-001
1.066459e+003,1.446233e-001
1.068387e+003,1.422496e-001
1.070316e+003,1.399727e-001
1.072244e+003,1.371803e-001
1.074173e+003,1.348195e-001
1.076101e+003,1.330738e-001
1.078030e+003,1.282797e-001
1.079958e+003,1.241722e-001
1.081887e+003,1.222286e-001
1.083815e+003,1.200657e-001
1.085744e+003,1.179614e-001
1.087672e+003,1.153831e-001
1.089601e+003,1.111841e-001
1.091529e+003,1.065660e-001
1.093458e+003,1.019154e-001
1.095386e+003,9.922361e-002
1.097315e+003,9.453344e-002
1.099243e+003,8.919215e-002
1.101172e+003,8.647847e-002
1.103100e+003,8.357024e-002
1.105029e+003,8.140922e-002
1.106957e+003,7.921815e-002
1.108886e+003,7.637382e-002
1.110814e+003,7.363915e-002
1.112743e+003,7.097602e-002
1.114671e+003,6.836343e-002
1.116600e+003,6.685376e-002
1.118528e+003,6.721640e-002
1.120457e+003,6.817675e-002
1.122385e+003,6.869435e-002
1.124314e+003,6.843376e-002
1.126242e+003,7.006145e-002
1.128171e+003,6.955409e-002
1.130099e+003,6.949377e-002
1.132028e+003,6.972075e-002
1.133956e+003,6.952453e-002
1.135885e+003,7.126451e-002
1.137813e+003,7.323813e-002
1.139742e+003,7.261515e-002
1.141670e+003,7.313204e-002
1.143599e+003,7.432699e-002
1.145527e+003,7.436347e-002
1.147456e+003,7.388735e-002
1.149384e+003,7.361937e-002
1.151313e+003,7.389736e-002
1.153241e+003,7.372880e-002
1.155170e+003,7.480264e-002
1.157098e+003,7.511449e-002
1.159027e+003,7.545877e-002
1.160955e+003,7.798648e-002
1.162884e+003,7.863331e-002
1.164812e+003,7.585764e-002
1.166741e+003,7.574034e-002
1.168669e+003,7.682943e-002
1.170598e+003,7.770133e-002
1.172526e+003,7.866716e-002
1.174455e+003,7.726741e-002
1.176383e+003,7.703209e-002
1.178312e+003,7.612252e-002
1.180240e+003,7.573152e-002
1.182169e+003,7.634234e-002
1.184097e+003,7.594013e-002
1.186026e+003,7.650089e-002
1.187954e+003,7.774210e-002
1.189883e+003,7.760215e-002
1.191811e+003,7.644129e-002
1.193740e+003,7.505322e-002
1.195668e+003,7.574177e-002
1.197597e+003,7.606077e-002
1.199525e+003,7.598090e-002
1.201454e+003,7.442188e-002
1.203382e+003,7.280993e-002
1.205311e+003,7.152581e-002
1.207239e+003,7.173300e-002
1.209168e+003,7.174969e-002
1.211096e+003,7.394528e-002
